Price,Close,High,Low,Open,Volume
Ticker,^ISEQ,^ISEQ,^ISEQ,^ISEQ,^ISEQ
Date,,,,,
2020-07-13,6094.72021484375,6133.89990234375,6048.8798828125,6054.47998046875,17369500
2020-07-14,6090.14013671875,6094.72021484375,5980.5,6094.72021484375,22061500
2020-07-15,6264.18994140625,6288.93017578125,6091.18017578125,6091.18017578125,23353100
2020-07-16,6261.81005859375,6277.5,6182.06005859375,6262.0498046875,22030300
2020-07-17,6221.25,6268.830078125,6206.22021484375,6261.81005859375,37383000
2020-07-20,6265.72998046875,6265.72998046875,6163.31982421875,6220.97021484375,12371200
2020-07-21,6303.669921875,6330.2900390625,6266.25,6266.25,34069100
2020-07-22,6265.56005859375,6318.330078125,6221.02978515625,6312.5,46967800
2020-07-23,6273.2001953125,6291.7001953125,6238.93017578125,6267.14990234375,21092200
2020-07-24,6192.830078125,6263.6298828125,6136.97021484375,6263.6298828125,14803500
2020-07-27,6155.4501953125,6200.8798828125,6101.419921875,6200.8798828125,19013400
2020-07-28,6225.7001953125,6243.6201171875,6155.58984375,6155.58984375,18791700
2020-07-29,6220.64013671875,6225.2001953125,6164.08984375,6225.2001953125,15351900
2020-07-30,6139.0,6238.89013671875,6060.7998046875,6219.66015625,21774200
2020-07-31,6099.58984375,6209.39013671875,6091.5400390625,6139.0,27019800
2020-08-03,6220.97021484375,6223.8798828125,6056.2001953125,6099.52978515625,16580500
2020-08-04,6180.77978515625,6266.22021484375,6133.56982421875,6220.240234375,21491400
2020-08-05,6262.66015625,6264.56005859375,6184.39013671875,6184.39013671875,40552000
2020-08-06,6233.5400390625,6270.25,6186.52978515625,6262.83984375,24222800
2020-08-07,6278.259765625,6293.77978515625,6185.35986328125,6230.58984375,23257200
2020-08-10,6288.5498046875,6332.35009765625,6278.41015625,6278.41015625,15796900
2020-08-11,6433.39990234375,6445.830078125,6295.9501953125,6295.9501953125,31677700
2020-08-12,6487.25,6496.22998046875,6376.31982421875,6432.64013671875,37706800
2020-08-13,6457.27001953125,6487.240234375,6428.18994140625,6487.240234375,22436200
2020-08-14,6380.31005859375,6464.2001953125,6319.2099609375,6464.2001953125,23281100
2020-08-17,6346.7998046875,6379.93017578125,6274.2998046875,6379.93017578125,12679600
2020-08-18,6350.080078125,6381.759765625,6293.2099609375,6345.740234375,15325600
2020-08-19,6379.02978515625,6385.22021484375,6332.35986328125,6347.81005859375,14869600
2020-08-20,6283.33984375,6399.759765625,6245.97998046875,6378.81982421875,17984000
2020-08-21,6398.47998046875,6398.47998046875,6282.97998046875,6283.4501953125,16200200
2020-08-24,6460.8798828125,6488.0498046875,6400.27978515625,6400.27978515625,13803800
2020-08-25,6469.009765625,6532.43994140625,6461.18017578125,6461.18017578125,21459200
2020-08-26,6579.6201171875,6579.6201171875,6425.8798828125,6468.85009765625,13578400
2020-08-27,6536.85009765625,6626.97998046875,6536.85009765625,6574.830078125,18219600
2020-08-28,6505.009765625,6583.2099609375,6486.509765625,6538.14013671875,21637700
2020-08-31,6434.43994140625,6552.25,6434.43994140625,6523.0498046875,15318600
2020-09-01,6402.39013671875,6468.81982421875,6340.509765625,6434.75,24445100
2020-09-02,6375.240234375,6471.89013671875,6360.68994140625,6391.31982421875,19283500
2020-09-03,6294.7099609375,6454.2998046875,6290.2099609375,6385.68017578125,33794800
2020-09-04,6292.39013671875,6386.85986328125,6228.5498046875,6287.31982421875,31313500
2020-09-07,6313.43994140625,6337.89013671875,6291.35986328125,6292.89013671875,13081400
2020-09-08,6283.580078125,6322.56982421875,6205.2099609375,6313.43994140625,21594100
2020-09-09,6354.259765625,6361.6298828125,6222.4501953125,6283.580078125,18804800
2020-09-10,6342.56982421875,6389.47998046875,6311.47021484375,6354.56005859375,16282300
2020-09-11,6369.16015625,6374.47998046875,6310.4599609375,6351.33984375,20475800
2020-09-14,6399.8798828125,6423.6201171875,6369.16015625,6369.16015625,17836300
2020-09-15,6533.9501953125,6539.64990234375,6401.18994140625,6401.18994140625,17184400
2020-09-16,6592.919921875,6595.5400390625,6516.8798828125,6533.9501953125,29807700
2020-09-17,6564.77001953125,6591.4501953125,6533.41015625,6577.759765625,27214300
2020-09-18,6486.27001953125,6574.77978515625,6484.830078125,6562.2099609375,50551400
2020-09-21,6253.7998046875,6472.919921875,6223.66015625,6472.919921875,35205300
2020-09-22,6228.72998046875,6281.1298828125,6173.35986328125,6253.7998046875,29262700
2020-09-23,6289.39990234375,6368.5400390625,6228.240234375,6228.240234375,39777100
2020-09-24,6239.0,6286.47021484375,6190.81005859375,6286.47021484375,35442500
2020-09-25,6309.22021484375,6309.22021484375,6124.85986328125,6239.0,22818900
2020-09-28,6417.93017578125,6450.77001953125,6310.18994140625,6310.18994140625,23741600
2020-09-29,6380.77978515625,6430.68994140625,6342.919921875,6418.2900390625,19057400
2020-09-30,6380.89990234375,6407.4599609375,6305.2099609375,6362.580078125,24124800
2020-10-01,6398.8798828125,6426.91015625,6350.52001953125,6381.56005859375,26136500
2020-10-02,6386.06982421875,6398.16015625,6300.2998046875,6398.16015625,22640600
2020-10-05,6431.10009765625,6464.58984375,6386.47021484375,6386.47021484375,19756900
2020-10-06,6530.3701171875,6534.81982421875,6431.0498046875,6431.0498046875,28810600
2020-10-07,6621.919921875,6625.830078125,6499.81005859375,6500.83984375,37914800
2020-10-08,6683.580078125,6706.75,6621.2998046875,6622.0,649773700
2020-10-09,6688.06982421875,6715.16015625,6655.830078125,6679.68017578125,27316600
2020-10-12,6741.16015625,6772.93017578125,6679.240234375,6688.18994140625,17098300
2020-10-13,6687.08984375,6752.0400390625,6664.3701171875,6741.16015625,21546800
2020-10-14,6699.91015625,6729.16015625,6647.990234375,6689.72998046875,19741400
2020-10-15,6587.919921875,6697.7900390625,6538.10009765625,6697.7900390625,25214900
2020-10-16,6609.60986328125,6672.89013671875,6587.919921875,6587.919921875,21593100
2020-10-19,6597.66015625,6661.06982421875,6597.66015625,6607.89013671875,13836700
2020-10-20,6601.39013671875,6658.8798828125,6576.72998046875,6608.990234375,18110700
2020-10-21,6494.27001953125,6614.31005859375,6478.16015625,6609.41015625,22775200
2020-10-22,6523.64990234375,6550.18994140625,6434.669921875,6494.85986328125,20247000
2020-10-23,6574.39990234375,6593.64990234375,6501.5498046875,6524.18994140625,21173500
2020-10-26,6464.68017578125,6574.8701171875,6446.31982421875,6556.85986328125,22835300
2020-10-27,6339.81982421875,6464.740234375,6314.89013671875,6464.740234375,20010700
2020-10-28,6168.240234375,6327.1298828125,6117.64013671875,6327.1298828125,27135300
2020-10-29,6359.58984375,6392.7001953125,6170.33984375,6171.97021484375,25016700
2020-10-30,6427.75,6436.1298828125,6300.47998046875,6345.89013671875,22977200
2020-11-02,6516.81982421875,6546.5400390625,6396.0498046875,6427.75,18646400
2020-11-03,6703.10009765625,6706.06005859375,6534.16015625,6534.16015625,24371100
2020-11-04,6749.2900390625,6811.64013671875,6539.8798828125,6698.81982421875,24941600
2020-11-05,6799.4501953125,6836.169921875,6729.8798828125,6770.10986328125,29584000
2020-11-06,6814.5498046875,6855.259765625,6710.14990234375,6788.60986328125,23635500
2020-11-09,6993.1201171875,7188.08984375,6815.080078125,6815.080078125,44689600
2020-11-10,7104.39013671875,7104.39013671875,6944.8798828125,6993.64013671875,60291900
2020-11-11,7230.5400390625,7239.2001953125,7104.39013671875,7104.39013671875,30257000
2020-11-12,7165.3701171875,7251.25,7149.89013671875,7230.5400390625,41273600
2020-11-13,7177.1201171875,7191.830078125,7099.4501953125,7166.16015625,21905200
2020-11-16,7234.85009765625,7257.419921875,7150.89013671875,7182.47998046875,27141600
2020-11-17,7105.77978515625,7221.7001953125,7070.5,7219.669921875,23441500
2020-11-18,7187.509765625,7187.830078125,7071.7998046875,7105.990234375,26153400
2020-11-19,7087.9501953125,7187.10986328125,7070.509765625,7187.10986328125,18812300
2020-11-20,7125.990234375,7136.56005859375,7070.2998046875,7088.10009765625,19209300
2020-11-23,7081.35009765625,7184.169921875,7081.35009765625,7125.990234375,20746100
2020-11-24,7147.72021484375,7147.72021484375,7040.27001953125,7081.60009765625,30781700
2020-11-25,7210.93017578125,7225.47021484375,7135.3798828125,7147.669921875,40377600
2020-11-26,7218.47021484375,7228.64990234375,7183.64013671875,7211.25,21281200
2020-11-27,7224.7001953125,7258.83984375,7169.85009765625,7226.97998046875,25010800
2020-11-30,7184.75,7223.75,7127.7998046875,7223.75,34187800
2020-12-01,7229.7998046875,7283.47998046875,7158.919921875,7184.64990234375,42527500
2020-12-02,7193.419921875,7228.830078125,7135.0400390625,7228.830078125,30521700
2020-12-03,7339.81005859375,7405.8701171875,7154.10009765625,7194.0,31821400
2020-12-04,7513.10986328125,7513.10986328125,7339.580078125,7340.009765625,48701500
2020-12-07,7471.52978515625,7516.10009765625,7411.75,7516.10009765625,30447200
2020-12-08,7476.4501953125,7488.8798828125,7411.89990234375,7471.52978515625,30585100
2020-12-09,7427.27978515625,7500.4501953125,7413.1298828125,7476.5498046875,21199300
2020-12-10,7399.419921875,7452.35009765625,7353.330078125,7427.43017578125,33656600
2020-12-11,7314.7900390625,7399.56982421875,7285.85009765625,7399.56982421875,20439900
2020-12-14,7396.3798828125,7487.990234375,7315.39990234375,7315.39990234375,35747400
2020-12-15,7398.2001953125,7422.4501953125,7373.25,7395.330078125,17500000
2020-12-16,7457.06982421875,7508.3701171875,7397.89990234375,7397.89990234375,27157300
2020-12-17,7423.89990234375,7527.259765625,7396.39013671875,7456.7099609375,19128500
2020-12-18,7423.990234375,7468.580078125,7253.93994140625,7425.080078125,30066100
2020-12-21,7302.06005859375,7423.990234375,7168.4599609375,7423.990234375,23461400
2020-12-22,7347.56982421875,7372.22021484375,7296.240234375,7302.7099609375,23902800
2020-12-23,7474.66015625,7474.66015625,7347.64013671875,7347.64013671875,15637800
2020-12-24,7455.759765625,7500.740234375,7424.16015625,7479.35009765625,5413900
2020-12-29,7552.89990234375,7558.009765625,7451.9599609375,7456.4599609375,18235400
2020-12-30,7531.52978515625,7584.4599609375,7525.02001953125,7553.8701171875,10682100
2020-12-31,7376.330078125,7531.52978515625,7376.330078125,7531.52978515625,8261900
2021-01-04,7493.56982421875,7601.91015625,7390.52978515625,7390.52978515625,28005200
2021-01-05,7384.14013671875,7502.509765625,7335.8798828125,7498.31005859375,31955300
2021-01-06,7713.5400390625,7739.9599609375,7383.740234375,7383.740234375,28846500
2021-01-07,7760.06982421875,7814.89990234375,7705.5498046875,7723.009765625,25490000
2021-01-08,7700.64990234375,7834.77001953125,7700.64990234375,7760.7998046875,22662600
2021-01-11,7646.68017578125,7750.18017578125,7618.5400390625,7700.509765625,32516600
2021-01-12,7667.97998046875,7697.0400390625,7637.5498046875,7641.9501953125,18633400
2021-01-13,7565.68994140625,7695.81982421875,7565.68994140625,7670.4599609375,34026200
2021-01-14,7571.080078125,7604.10009765625,7528.4501953125,7565.68994140625,25180200
2021-01-15,7523.41015625,7566.10986328125,7478.3701171875,7555.10986328125,47820000
2021-01-18,7445.33984375,7528.009765625,7437.240234375,7524.259765625,12907100
2021-01-19,7446.47998046875,7508.85009765625,7441.240234375,7445.89990234375,18531900
2021-01-20,7456.89990234375,7494.64990234375,7427.2998046875,7457.83984375,32551100
2021-01-21,7476.18017578125,7538.02978515625,7435.77001953125,7435.77001953125,22822100
2021-01-22,7354.25,7480.33984375,7289.06005859375,7476.1298828125,33456000
2021-01-25,7206.58984375,7392.89013671875,7189.56982421875,7353.97998046875,24370100
2021-01-26,7247.4599609375,7289.39990234375,7206.259765625,7206.259765625,25105000
2021-01-27,7070.240234375,7248.33984375,7030.47998046875,7248.33984375,35858500
2021-01-28,7146.41015625,7172.77978515625,6969.64990234375,7064.77001953125,29054100
2021-01-29,7047.2998046875,7147.080078125,7023.52978515625,7147.080078125,27942500
2021-02-01,7125.509765625,7148.02001953125,7023.31982421875,7030.009765625,19696600
2021-02-02,7301.4501953125,7306.52001953125,7123.31982421875,7123.31982421875,28419500
2021-02-03,7337.60986328125,7393.419921875,7306.39990234375,7306.39990234375,25969000
2021-02-04,7358.02001953125,7378.97021484375,7277.1298828125,7337.85009765625,18940500
2021-02-05,7361.9599609375,7425.2900390625,7345.68994140625,7358.580078125,18490100
2021-02-08,7360.7001953125,7419.75,7353.72021484375,7363.7998046875,14706000
2021-02-09,7334.2998046875,7390.3798828125,7308.740234375,7360.3798828125,20450100
2021-02-10,7259.89990234375,7386.64013671875,7220.56005859375,7333.14990234375,18706000
2021-02-11,7236.35986328125,7298.08984375,7168.89013671875,7259.759765625,23175600
2021-02-12,7278.7099609375,7286.85009765625,7163.10986328125,7235.2900390625,60164200
2021-02-15,7362.56005859375,7378.93994140625,7282.509765625,7282.509765625,45134300
2021-02-16,7339.18017578125,7473.93017578125,7313.93994140625,7362.60986328125,16717200
2021-02-17,7300.56982421875,7350.9599609375,7264.83984375,7341.93994140625,42987800
2021-02-18,7244.8798828125,7337.8701171875,7224.08984375,7300.759765625,26340700
2021-02-19,7370.740234375,7385.89990234375,7246.9599609375,7246.9599609375,29086200
2021-02-22,7453.43994140625,7466.7900390625,7318.27978515625,7370.740234375,27162100
2021-02-23,7412.89013671875,7533.77978515625,7350.56005859375,7451.02001953125,35999100
2021-02-24,7515.419921875,7534.2900390625,7412.259765625,7412.330078125,30874200
2021-02-25,7441.7099609375,7567.509765625,7432.22021484375,7525.89013671875,39371600
2021-02-26,7341.47998046875,7435.93994140625,7304.91015625,7435.93994140625,32883300
2021-03-01,7517.72021484375,7536.47021484375,7345.27978515625,7345.27978515625,22867000
2021-03-02,7537.990234375,7604.77001953125,7494.77001953125,7518.68017578125,26387900
2021-03-03,7751.56982421875,7751.56982421875,7538.1201171875,7538.1201171875,26824800
2021-03-04,7809.83984375,7811.7001953125,7685.39013671875,7751.009765625,28959500
2021-03-05,7629.669921875,7809.9599609375,7619.60009765625,7809.9599609375,30797500
2021-03-08,7812.93017578125,7815.31982421875,7628.72998046875,7628.72998046875,24942800
2021-03-09,7871.330078125,7893.0,7779.89990234375,7812.5,28249600
2021-03-10,7869.97998046875,7894.1201171875,7806.60986328125,7868.89990234375,39761000
2021-03-11,7998.77978515625,8023.85009765625,7885.080078125,7885.080078125,26779100
2021-03-12,7976.35009765625,8008.68994140625,7919.56982421875,7998.4501953125,21539000
2021-03-15,8068.43994140625,8148.1201171875,7976.97998046875,7976.97998046875,16650000
2021-03-16,8079.89013671875,8116.39990234375,8038.52001953125,8069.419921875,159600
2021-03-17,8048.33984375,8079.72998046875,7999.990234375,8079.72998046875,141900
2021-03-18,8096.64013671875,8116.1298828125,8008.85986328125,8048.33984375,25850300
2021-03-19,7998.72021484375,8094.43994140625,7969.89013671875,8094.43994140625,28988400
2021-03-22,7951.93017578125,8004.3798828125,7856.25,8004.3798828125,20641800
2021-03-23,7934.490234375,7981.64013671875,7910.93017578125,7954.72021484375,23533100
2021-03-24,7965.56005859375,8002.10986328125,7847.68994140625,7934.7099609375,15055800
2021-03-25,7975.81005859375,7979.97021484375,7885.56982421875,7969.3701171875,20541200
2021-03-26,8083.66015625,8116.3701171875,7967.60009765625,7975.240234375,23927700
2021-03-29,8038.85009765625,8109.81005859375,8034.7998046875,8083.169921875,16895700
2021-03-30,8106.0,8113.72021484375,8043.58984375,8043.58984375,18356900
2021-03-31,8083.97998046875,8168.77978515625,8068.68994140625,8106.27001953125,27236000
2021-04-01,8103.31982421875,8132.3701171875,8081.35986328125,8084.009765625,14250000
2021-04-06,8153.3701171875,8179.43994140625,8103.740234375,8103.740234375,18978300
2021-04-07,8131.3798828125,8136.14990234375,8060.02978515625,8098.66015625,32422400
2021-04-08,8127.10986328125,8137.4501953125,8066.97998046875,8137.4501953125,23853500
2021-04-09,8117.1201171875,8163.5,8098.080078125,8130.91015625,18200300
2021-04-12,8043.580078125,8118.52978515625,8029.47021484375,8118.52978515625,14175600
2021-04-13,8044.8701171875,8123.02978515625,8017.1201171875,8043.5498046875,23350500
2021-04-14,8039.0498046875,8052.7900390625,7996.02001953125,8046.330078125,16140700
2021-04-15,8028.06982421875,8073.27978515625,7997.25,8039.93017578125,19882500
2021-04-16,8153.3701171875,8163.39013671875,8025.68994140625,8025.68994140625,33584900
2021-04-19,8148.5400390625,8213.91015625,8121.08984375,8152.6298828125,33791200
2021-04-20,7967.39990234375,8150.509765625,7956.0,8147.58984375,23905200
2021-04-21,7986.85986328125,8025.2998046875,7925.2998046875,7967.56982421875,27433600
2021-04-22,8020.25,8043.0498046875,7985.2900390625,7985.2900390625,13089100
2021-04-23,8072.18017578125,8077.0498046875,7992.2001953125,8012.419921875,23063300
2021-04-26,8154.47998046875,8174.7998046875,8067.9599609375,8071.66015625,16384500
2021-04-27,8165.8798828125,8180.009765625,8132.35009765625,8154.81982421875,19525900
2021-04-28,8207.2001953125,8217.400390625,8144.72998046875,8163.330078125,13879300
2021-04-29,8172.31005859375,8250.7802734375,8144.1201171875,8216.169921875,17396900
2021-04-30,8092.97021484375,8211.2197265625,8092.97021484375,8184.2001953125,31974500
2021-05-04,7999.75,8192.3701171875,7994.0498046875,8093.39990234375,20245000
2021-05-05,8290.0498046875,8290.0498046875,7999.89990234375,7999.89990234375,44896600
2021-05-06,8301.509765625,8337.51953125,8258.330078125,8290.0498046875,32853000
2021-05-07,8336.5498046875,8359.650390625,8259.9501953125,8302.1396484375,15475900
2021-05-10,8322.66015625,8366.4501953125,8296.919921875,8337.98046875,18769100
2021-05-11,8124.2998046875,8320.4599609375,8082.759765625,8320.4599609375,19851300
2021-05-12,8073.75,8129.8798828125,8024.14990234375,8124.02001953125,32743600
2021-05-13,7998.60009765625,8071.35986328125,7885.27001953125,8071.35986328125,16241100
2021-05-14,8101.8701171875,8110.14013671875,7999.97021484375,7999.97021484375,14176500
2021-05-17,8049.35009765625,8169.35009765625,8045.47998046875,8101.8701171875,17146500
2021-05-18,8050.72998046875,8141.8798828125,8044.10009765625,8048.8701171875,63820000
2021-05-19,7927.830078125,8050.72998046875,7847.14013671875,8050.72998046875,28638400
2021-05-20,8011.509765625,8019.75,7890.419921875,7929.1298828125,55513700
2021-05-21,8129.68994140625,8153.6298828125,7995.97021484375,8013.02001953125,15533400
2021-05-24,8157.919921875,8159.22021484375,8101.0400390625,8129.68994140625,10492900
2021-05-25,8197.3701171875,8222.759765625,8158.6201171875,8158.6201171875,19305300
2021-05-26,8244.7998046875,8266.33984375,8192.3896484375,8193.1796875,17241700
2021-05-27,8310.2900390625,8336.849609375,8231.900390625,8244.400390625,56062900
2021-05-28,8283.2998046875,8321.490234375,8274.4296875,8307.0302734375,14645400
2021-05-31,8231.76953125,8311.740234375,8231.009765625,8283.2998046875,9435100
2021-06-01,8285.669921875,8336.2900390625,8231.1796875,8231.1796875,15125100
2021-06-02,8307.7900390625,8332.580078125,8263.4296875,8286.5302734375,13002600
2021-06-03,8286.080078125,8325.2900390625,8252.6201171875,8307.0,20175600
2021-06-04,8273.7001953125,8284.8203125,8247.6298828125,8284.8203125,20395400
2021-06-07,8293.5400390625,8337.330078125,8262.26953125,8276.6201171875,11475400
2021-06-08,8339.5400390625,8363.580078125,8271.259765625,8292.3603515625,16689200
2021-06-09,8309.9599609375,8352.3896484375,8297.2001953125,8339.3798828125,13650800
2021-06-10,8299.0703125,8337.150390625,8276.66015625,8309.9599609375,13773000
2021-06-11,8335.58984375,8373.5400390625,8299.349609375,8299.349609375,13238200
2021-06-14,8257.8603515625,8356.3798828125,8257.66015625,8337.169921875,17445400
2021-06-15,8176.72998046875,8267.0595703125,8136.31005859375,8254.7099609375,25250700
2021-06-16,8229.509765625,8244.26953125,8182.25,8184.77001953125,17342800
2021-06-17,8221.669921875,8248.16015625,8195.650390625,8227.1298828125,19615500
2021-06-18,8088.9501953125,8283.98046875,8071.56005859375,8222.2900390625,40836000
2021-06-21,8162.77978515625,8163.77978515625,8009.2998046875,8080.72998046875,35303000
2021-06-22,8291.9404296875,8300.2998046875,8164.75,8189.7998046875,22513900
2021-06-23,8264.8701171875,8307.830078125,8230.3896484375,8292.150390625,75412500
2021-06-24,8389.98046875,8389.98046875,8276.7197265625,8276.7197265625,24967000
2021-06-25,8373.6201171875,8495.0302734375,8357.759765625,8389.98046875,19604200
2021-06-28,8189.56982421875,8373.9404296875,8187.93017578125,8373.9404296875,14595900
2021-06-29,8234.4697265625,8266.6396484375,8189.3701171875,8189.3701171875,41563000
2021-06-30,8174.4501953125,8268.6298828125,8130.68017578125,8234.4697265625,24193900
2021-07-01,8290.849609375,8329.8603515625,8174.66015625,8174.66015625,17277600
2021-07-02,8317.099609375,8357.849609375,8289.8203125,8293.009765625,23994100
2021-07-05,8393.240234375,8401.75,8289.7197265625,8311.419921875,11674900
2021-07-06,8315.240234375,8412.9501953125,8291.3896484375,8393.5595703125,19662300
2021-07-07,8343.73046875,8372.490234375,8298.900390625,8317.400390625,15707200
2021-07-08,8141.77978515625,8343.509765625,8087.35009765625,8343.509765625,22583400
2021-07-09,8236.26953125,8255.0498046875,8146.72998046875,8146.72998046875,22795300
2021-07-12,8193.150390625,8254.5595703125,8128.77978515625,8236.26953125,13108700
2021-07-13,8153.7099609375,8213.23046875,8153.7099609375,8193.150390625,16778400
2021-07-14,8117.06005859375,8166.52001953125,8107.7998046875,8153.5498046875,25484900
2021-07-15,8078.6298828125,8137.8798828125,8054.60009765625,8125.66015625,14543400
2021-07-16,8050.5498046875,8140.14013671875,8017.83984375,8079.169921875,20606700
2021-07-19,7793.14013671875,8050.1298828125,7760.0400390625,8050.1298828125,21713800
2021-07-20,7874.77978515625,7898.75,7786.25,7809.18994140625,16289200
2021-07-21,8047.7001953125,8053.759765625,7875.08984375,7875.08984375,18971600
2021-07-22,8166.5,8225.3095703125,8048.419921875,8048.419921875,17640400
2021-07-23,8250.5400390625,8260.7197265625,8166.81005859375,8166.81005859375,23057700
2021-07-26,8272.740234375,8289.6396484375,8182.43994140625,8249.5595703125,13637200
2021-07-27,8289.7900390625,8309.740234375,8219.7802734375,8273.1298828125,17395200
2021-07-28,8349.83984375,8364.73046875,8268.2802734375,8268.2802734375,23822900
2021-07-29,8385.7197265625,8405.900390625,8351.4599609375,8351.4599609375,26344100
2021-07-30,8324.650390625,8384.91015625,8274.599609375,8384.91015625,21070200
2021-08-02,8354.3095703125,8421.9697265625,8321.2998046875,8321.2998046875,11715400
2021-08-03,8337.349609375,8404.4296875,8314.7900390625,8347.5302734375,11039300
2021-08-04,8388.58984375,8418.75,8337.7099609375,8337.7099609375,13703100
2021-08-05,8443.1201171875,8443.1201171875,8367.2900390625,8396.4697265625,12351900
2021-08-06,8497.150390625,8524.91015625,8409.41015625,8441.9404296875,13412800
2021-08-09,8492.900390625,8500.33984375,8435.099609375,8497.6298828125,9172100
2021-08-10,8690.080078125,8714.419921875,8496.2900390625,8496.2900390625,10303700
2021-08-11,8791.7197265625,8815.08984375,8660.080078125,8693.1201171875,10223900
2021-08-12,8779.6396484375,8832.0302734375,8779.6396484375,8791.8896484375,11548900
2021-08-13,8783.2802734375,8801.1201171875,8768.9599609375,8779.5,13395500
2021-08-16,8708.080078125,8778.1201171875,8674.1904296875,8778.1201171875,13273700
2021-08-17,8659.7001953125,8705.8603515625,8646.7802734375,8705.8603515625,13033900
2021-08-18,8710.5595703125,8723.83984375,8659.080078125,8659.4599609375,9788700
2021-08-19,8588.8896484375,8691.98046875,8515.759765625,8691.98046875,17227300
2021-08-20,8661.3798828125,8666.0703125,8568.080078125,8588.8896484375,8758200
2021-08-23,8671.25,8719.8798828125,8635.759765625,8661.7900390625,13462100
2021-08-24,8702.51953125,8737.01953125,8671.3701171875,8671.3701171875,17754000
2021-08-25,8814.669921875,8814.669921875,8685.16015625,8685.16015625,11204300
2021-08-26,8850.7998046875,8856.1396484375,8757.8203125,8813.23046875,11856600
2021-08-27,8841.2900390625,8862.099609375,8798.9599609375,8850.599609375,46700600
2021-08-30,8855.740234375,8893.4404296875,8821.1396484375,8838.9404296875,31311100
2021-08-31,8786.9296875,8877.1796875,8740.66015625,8856.01953125,17409900
2021-09-01,8779.58984375,8853.8701171875,8754.51953125,8787.3603515625,21386700
2021-09-02,8788.009765625,8824.8701171875,8761.7802734375,8779.58984375,15960200
2021-09-03,8798.25,8802.4697265625,8738.080078125,8784.01953125,9522900
2021-09-06,8836.58984375,8858.830078125,8790.580078125,8797.73046875,16130400
2021-09-07,8847.7900390625,8859.6298828125,8808.330078125,8835.009765625,15953000
2021-09-08,8708.900390625,8847.849609375,8696.3603515625,8847.849609375,24219000
2021-09-09,8726.330078125,8750.4697265625,8585.5498046875,8708.4296875,13535600
2021-09-10,8651.9501953125,8760.2998046875,8651.9501953125,8728.849609375,12578800
2021-09-13,8729.7197265625,8774.400390625,8651.7197265625,8651.7197265625,19457000
2021-09-14,8690.33984375,8741.169921875,8670.009765625,8731.5595703125,13616700
2021-09-15,8624.08984375,8706.4404296875,8623.6298828125,8690.33984375,15203200
2021-09-16,8807.599609375,8838.41015625,8625.0302734375,8625.0302734375,32270400
2021-09-17,8785.3203125,8904.75,8782.73046875,8808.23046875,36529000
2021-09-20,8598.8798828125,8785.009765625,8529.48046875,8785.009765625,17367900
2021-09-21,8639.6396484375,8732.75,8602.6201171875,8602.6201171875,23439400
2021-09-22,8814.150390625,8849.2900390625,8645.2099609375,8645.2099609375,14393100
2021-09-23,8800.5595703125,8882.16015625,8800.5595703125,8816.7998046875,16310800
2021-09-24,8756.3798828125,8800.25,8711.2001953125,8800.25,15094000
2021-09-27,8655.73046875,8797.2802734375,8655.73046875,8758.5498046875,15964500
2021-09-28,8491.669921875,8678.7900390625,8461.4296875,8651.2998046875,18781700
2021-09-29,8475.6396484375,8548.8095703125,8434.240234375,8500.9697265625,23910500
2021-09-30,8402.1298828125,8551.0400390625,8379.2001953125,8476.740234375,28839100
2021-10-01,8448.7197265625,8484.75,8224.349609375,8402.1298828125,17734100
2021-10-04,8428.8095703125,8516.0302734375,8407.169921875,8449.98046875,17975600
2021-10-05,8474.8701171875,8499.8896484375,8408.75,8428.8095703125,22415100
2021-10-06,8378.509765625,8474.2998046875,8285.3095703125,8474.2998046875,52890000
2021-10-07,8469.400390625,8489.669921875,8378.4697265625,8378.4697265625,18005100
2021-10-08,8420.669921875,8483.51953125,8386.4697265625,8483.51953125,17029200
2021-10-11,8374.01953125,8419.6904296875,8322.16015625,8419.6904296875,11817000
2021-10-12,8344.8203125,8355.080078125,8260.7900390625,8355.080078125,14650100
2021-10-13,8404.1201171875,8412.26953125,8299.7802734375,8345.1298828125,11342500
2021-10-14,8465.3095703125,8471.990234375,8377.08984375,8407.26953125,15436300
2021-10-15,8546.1904296875,8587.4296875,8472.6201171875,8472.6201171875,15337300
2021-10-18,8447.5,8545.6103515625,8414.8603515625,8545.6103515625,51944500
2021-10-19,8444.240234375,8488.01953125,8404.6298828125,8447.5,26066400
2021-10-20,8488.990234375,8495.900390625,8415.490234375,8445.1298828125,14332700
2021-10-21,8392.650390625,8489.419921875,8383.349609375,8489.419921875,12682200
2021-10-22,8454.1103515625,8471.23046875,8392.3203125,8398.4296875,14410400
2021-10-25,8496.5302734375,8496.5302734375,8447.5,8454.3203125,10269100
2021-10-26,8571.8896484375,8571.91015625,8471.1103515625,8491.990234375,17894700
2021-10-27,8486.73046875,8580.66015625,8475.7900390625,8546.58984375,10560100
2021-10-28,8518.1103515625,8518.2001953125,8429.759765625,8487.9404296875,17744700
2021-10-29,8551.2099609375,8551.2099609375,8452.009765625,8519.990234375,19712700
2021-11-01,8616.4697265625,8638.6396484375,8529.9296875,8551.2099609375,14273100
2021-11-02,8540.73046875,8616.0400390625,8453.8798828125,8616.0400390625,16893600
2021-11-03,8610.08984375,8622.7197265625,8511.6904296875,8539.8896484375,17902000
